municipio,ano,target,cdd_6,cdd_9,prcptot_2,prcptot_3,precomediocafe,tnn_5,tnn_6,tnn_7,tnn_8,txx_11,txx_12,wd30_12,wd30_3,wd30_9,tmin2_8,wd30_11,txx_10,txx_9,txx_3,cdd_7,frost_8,wd30_2,prcptot_10,cdd_5,wd30_10,tmin2_6,prcptot_12,cdd_8,tmin2_7
Tres_Coracoes,2019,1.56,17.0,10.0,139.0,92.69,109.61,7.73,10.09,6.47,7.41,31.33,33.7,18.0,4.0,8.0,0.0,9.0,33.09,32.88,32.04,31.0,0.0,10.0,203.62,24.0,5.0,0.0,39.41,12.0,0.0
Tres_Coracoes,2020,2.1,23.0,14.0,147.94,45.88,110.44833333333334,5.46,7.22,5.36,7.75,34.54,31.82,8.0,6.0,17.0,0.0,8.0,33.82,35.37,30.91,15.0,0.0,4.0,15.94,11.0,22.0,0.0,208.75,30.0,0.0
Tres_Coracoes,2021,1.5,19.0,18.0,37.56,98.31,114.73333333333332,6.62,7.75,8.43,4.99,33.97,32.62,10.0,11.0,21.0,0.0,12.0,36.03,35.75,31.77,30.0,0.0,7.0,129.56,30.0,14.0,0.0,96.56,13.0,0.0
Tres_Coracoes,2022,1.08,20.0,8.0,91.0,209.81,218.93666666666664,3.57,6.76,2.1,6.37,32.44,30.56,3.0,17.0,21.0,0.0,10.0,32.57,36.18,32.1,16.0,0.0,8.0,243.0,16.0,7.0,0.0,49.44,26.0,0.0
Turvolandia,2012,1.2,18.0,12.0,90.56,82.25,255.14083333333332,6.93,1.25,3.65,1.32,31.09,31.25,9.0,13.0,12.0,1.0,3.0,34.1,33.2,33.15,16.0,0.0,16.0,171.19,9.0,9.0,1.0,90.12,15.0,0.0
Turvolandia,2013,1.08,11.0,19.0,102.5,170.62,172.1825,6.78,7.71,3.44,5.77,33.58,32.48,23.0,9.0,16.0,0.0,11.0,35.18,34.06,31.78,23.0,0.0,17.0,66.81,8.0,23.0,0.0,98.69,16.0,0.0
Turvolandia,2014,0.84,12.0,7.0,116.0,105.12,137.595,7.65,8.3,4.17,4.39,33.19,34.19,15.0,12.0,6.0,0.0,11.0,32.37,32.85,32.52,17.0,0.0,23.0,129.69,14.0,11.0,0.0,87.25,16.0,0.0
Turvolandia,2015,1.08,18.0,7.0,157.62,119.94,168.48333333333332,9.47,6.68,5.46,5.41,32.5,33.28,11.0,5.0,13.0,0.0,9.0,36.54,32.56,31.21,7.0,0.0,14.0,40.31,9.0,15.0,0.0,80.31,12.0,0.0
Turvolandia,2016,1.5,15.0,14.0,273.06,189.62,129.3216666666667,5.31,6.46,5.71,7.96,33.66,32.88,17.0,18.0,16.0,0.0,18.0,36.49,34.97,31.77,6.0,0.0,22.0,93.25,6.0,26.0,0.0,162.81,26.0,0.0
Turvolandia,2017,1.8,23.0,13.0,87.94,125.44,155.69750000000002,10.86,2.57,2.4,4.51,32.1,34.32,16.0,14.0,15.0,0.0,12.0,34.52,33.21,32.22,15.0,0.0,20.0,117.19,8.0,12.0,0.0,203.25,8.0,0.0
Turvolandia,2018,2.290076335877862,10.0,28.0,177.88,96.69,139.60083333333333,5.19,5.56,6.04,6.49,31.55,32.5,16.0,11.0,16.0,0.0,4.0,34.38,33.18,32.49,31.0,0.0,8.0,132.81,12.0,18.0,0.0,135.12,13.0,0.0
Turvolandia,2019,2.1,17.0,10.0,134.62,93.69,109.61,8.38,10.21,5.59,6.29,31.16,32.77,17.0,12.0,5.0,0.0,8.0,32.49,32.82,32.77,31.0,0.0,13.0,198.12,18.0,4.0,0.0,31.47,12.0,0.0
Turvolandia,2020,1.620253164556962,22.0,17.0,141.44,48.56,110.44833333333334,5.2,7.05,3.24,7.36,34.63,32.16,10.0,3.0,17.0,0.0,9.0,33.61,35.2,30.73,15.0,0.0,5.0,17.69,11.0,22.0,0.0,220.5,30.0,0.0
Turvolandia,2021,1.379738562091503,19.0,18.0,32.94,96.12,114.73333333333332,6.79,7.78,7.34,5.47,34.35,31.42,8.0,13.0,20.0,0.0,12.0,36.18,35.58,31.93,30.0,0.0,7.0,128.25,30.0,12.0,0.0,105.81,12.0,0.0
Turvolandia,2022,1.439869281045752,20.0,8.0,92.5,225.25,218.93666666666664,2.72,5.4,2.21,7.02,33.17,31.2,5.0,14.0,22.0,0.0,13.0,32.33,35.76,31.92,16.0,0.0,10.0,246.19,16.0,5.0,0.0,44.69,26.0,0.0
Virginia,2012,1.2,15.0,12.0,130.19,81.31,255.14083333333332,7.32,1.12,2.82,1.63,28.89,30.07,1.0,4.0,4.0,1.0,0.0,32.5,32.13,31.37,15.0,0.0,6.0,230.06,11.0,4.0,1.0,113.56,17.0,0.0
Virginia,2013,1.2,11.0,19.0,163.88,219.62,172.1825,6.0,6.37,3.65,6.13,30.74,30.69,6.0,0.0,6.0,0.0,1.0,32.51,32.25,30.0,14.0,0.0,2.0,107.12,8.0,9.0,0.0,161.88,16.0,0.0
Virginia,2014,1.2,12.0,7.0,197.62,138.0,137.595,5.67,7.75,4.37,3.71,31.05,30.92,4.0,6.0,1.0,0.0,4.0,30.38,30.81,30.97,18.0,0.0,20.0,181.56,16.0,1.0,0.0,106.38,31.0,0.0
Virginia,2015,1.5,13.0,6.0,119.0,18.69,168.48333333333332,6.89,4.97,4.05,0.75,30.42,32.06,5.0,0.0,1.0,1.0,1.0,33.96,30.12,28.84,7.0,0.0,2.0,64.69,9.0,10.0,0.0,113.62,12.0,0.0
Virginia,2016,1.6,15.0,14.0,261.88,61.06,129.3216666666667,5.0,3.0,7.37,6.7,30.94,30.41,4.0,0.0,8.0,0.0,5.0,32.88,32.88,29.93,6.0,0.0,11.0,92.56,6.0,8.0,0.0,180.88,31.0,0.0
Virginia,2017,1.4,23.0,10.0,129.69,206.0,155.69750000000002,9.08,-0.41,0.96,4.33,30.56,32.29,11.0,2.0,3.0,0.0,2.0,32.55,30.63,30.68,15.0,0.0,9.0,60.31,9.0,4.0,3.0,135.56,8.0,1.0
Virginia,2018,1.8,10.0,16.0,176.06,145.12,139.60083333333333,2.77,4.8,4.19,4.42,29.73,30.39,3.0,2.0,4.0,0.0,0.0,32.41,31.17,30.91,31.0,0.0,4.0,161.56,12.0,6.0,0.0,197.5,13.0,0.0
Virginia,2019,1.36,17.0,10.0,129.94,125.19,109.61,5.9,7.01,2.64,3.59,29.74,32.29,11.0,1.0,1.0,0.0,0.0,30.43,30.25,30.93,31.0,0.0,6.0,401.75,12.0,2.0,0.0,43.03,11.0,0.0
Virginia,2020,1.533333333333333,22.0,17.0,191.75,42.44,110.44833333333334,2.5,4.85,1.22,3.76,32.11,30.48,3.0,0.0,8.0,0.0,2.0,31.65,32.54,29.61,15.0,0.0,3.0,23.31,11.0,3.0,0.0,220.25,23.0,2.0
Virginia,2021,1.433333333333333,19.0,18.0,79.06,124.25,114.73333333333332,4.45,4.79,4.94,2.27,30.87,30.41,3.0,1.0,15.0,0.0,2.0,34.34,34.12,30.25,15.0,0.0,2.0,155.75,21.0,9.0,0.0,104.25,12.0,0.0
Virginia,2022,1.62,20.0,13.0,101.94,95.5,218.93666666666664,1.64,5.6,1.22,2.63,30.39,28.61,0.0,4.0,6.0,0.0,1.0,28.0,33.76,30.9,15.0,0.0,0.0,238.56,14.0,0.0,0.0,34.06,26.0,2.0
Aiuruoca,2023,1.6,12.0,14.0,273.72,102.75,208.05916666666667,6.76,3.59,6.36,7.32,29.22,32.55,3.0,2.0,2.0,0.0,0.0,30.79,31.74,30.48,31.0,0.0,6.0,102.0,27.0,1.0,0.0,92.12,12.0,0.0
Albertina,2023,1.5,12.0,14.0,291.06,116.94,208.05916666666667,4.51,2.48,4.54,5.05,30.38,31.71,3.0,4.0,3.0,0.0,1.0,31.46,32.56,31.08,31.0,0.0,2.0,94.38,27.0,4.0,0.0,92.62,12.0,0.0
Baependi,2023,1.439779005524862,12.0,14.0,273.72,102.75,208.05916666666667,6.19,3.55,6.44,7.35,29.99,32.34,3.0,2.0,2.0,0.0,0.0,31.51,31.85,30.91,31.0,0.0,6.0,102.0,27.0,3.0,0.0,92.12,12.0,0.0
Bandeira_do_Sul,2023,1.5,12.0,13.0,270.88,88.0,208.05916666666667,4.12,2.46,4.93,4.19,28.77,30.92,2.0,0.0,6.0,0.0,0.0,30.58,31.91,29.73,18.0,0.0,1.0,99.69,27.0,1.0,0.0,103.88,12.0,0.0
Borda_da_Mata,2023,1.290476190476191,12.0,14.0,296.03,115.31,208.05916666666667,5.14,3.94,6.48,6.91,30.12,31.56,2.0,1.0,2.0,0.0,1.0,31.43,31.9,30.12,31.0,0.0,2.0,93.62,27.0,4.0,0.0,106.94,12.0,0.0
Brazopolis,2023,1.440389294403893,12.0,12.0,267.25,95.56,208.05916666666667,3.85,3.25,5.21,3.67,28.3,29.93,0.0,0.0,1.0,0.0,0.0,29.23,30.15,28.24,31.0,0.0,0.0,97.31,24.0,0.0,0.0,106.31,12.0,0.0
Bueno_Brandao,2023,1.379901960784314,12.0,12.0,267.25,95.56,208.05916666666667,4.36,3.14,4.53,6.04,29.51,30.78,1.0,0.0,2.0,0.0,0.0,30.25,31.23,29.9,31.0,0.0,0.0,97.31,24.0,2.0,0.0,106.31,12.0,0.0
Cachoeira_de_Minas,2023,1.620408163265306,12.0,14.0,289.94,103.38,208.05916666666667,4.39,3.58,6.37,5.57,28.79,30.2,1.0,0.0,1.0,0.0,0.0,29.84,30.61,28.55,31.0,0.0,0.0,96.25,24.0,0.0,0.0,118.19,12.0,0.0
Caldas,2023,1.56,12.0,14.0,273.72,102.75,208.05916666666667,1.44,-0.45,1.71,1.97,28.1,30.58,1.0,0.0,4.0,1.0,0.0,29.9,31.64,29.15,31.0,0.0,1.0,102.0,27.0,0.0,2.0,92.12,12.0,1.0
Cambuquira,2023,1.56,12.0,14.0,269.75,90.94,208.05916666666667,7.01,4.63,7.52,6.74,29.9,31.68,3.0,1.0,2.0,0.0,0.0,31.47,31.84,30.37,18.0,0.0,2.0,107.5,27.0,4.0,0.0,103.31,12.0,0.0
Campanha,2023,1.327075098814229,12.0,14.0,269.75,90.94,208.05916666666667,7.17,4.83,7.49,6.73,29.77,31.49,2.0,0.0,2.0,0.0,0.0,31.42,31.52,29.98,18.0,0.0,1.0,107.5,27.0,4.0,0.0,103.31,12.0,0.0
Careacu,2023,1.5,12.0,14.0,283.22,113.38,208.05916666666667,6.36,4.48,7.15,6.45,29.4,30.97,2.0,0.0,2.0,0.0,0.0,31.08,31.62,29.81,31.0,0.0,1.0,96.25,27.0,4.0,0.0,89.38,12.0,0.0
Carmo_da_Cachoeira,2023,1.32,12.0,13.0,211.62,114.19,208.05916666666667,7.83,5.81,8.49,6.29,30.37,31.82,3.0,3.0,6.0,0.0,1.0,32.62,32.26,30.3,18.0,0.0,2.0,91.44,27.0,7.0,0.0,88.44,10.0,0.0
Carmo_de_Minas,2023,1.5,12.0,14.0,291.06,116.94,208.05916666666667,5.11,2.72,5.77,6.0,29.46,31.36,1.0,1.0,2.0,0.0,0.0,31.27,31.54,30.77,31.0,0.0,2.0,94.38,27.0,3.0,0.0,92.62,12.0,0.0
Carrancas,2023,1.214285714285714,12.0,13.0,211.62,114.19,208.05916666666667,7.29,5.25,7.49,4.97,28.8,30.49,1.0,0.0,2.0,0.0,0.0,30.23,30.34,29.31,18.0,0.0,0.0,91.44,27.0,2.0,0.0,88.44,10.0,0.0
Carvalhopolis,2023,1.560106382978723,12.0,13.0,270.88,88.0,208.05916666666667,9.33,6.44,10.34,7.52,29.46,31.78,3.0,0.0,6.0,0.0,0.0,31.79,32.1,29.96,18.0,0.0,2.0,99.69,27.0,4.0,0.0,103.88,12.0,0.0
Conceicao_das_Pedras,2023,1.559888579387187,12.0,14.0,291.06,116.94,208.05916666666667,3.35,1.18,3.51,2.52,27.49,29.09,0.0,0.0,0.0,0.0,0.0,29.46,29.88,28.84,31.0,0.0,0.0,94.38,27.0,0.0,2.0,92.62,12.0,0.0
Conceicao_do_Rio_Verde,2023,1.44,12.0,14.0,269.75,90.94,208.05916666666667,6.46,4.24,7.93,7.29,30.35,32.12,3.0,2.0,2.0,0.0,1.0,31.76,31.88,30.78,18.0,0.0,3.0,107.5,27.0,5.0,0.0,103.31,12.0,0.0
Conceicao_dos_Ouros,2023,1.422222222222222,12.0,12.0,267.25,95.56,208.05916666666667,4.27,3.92,6.25,4.7,28.8,30.25,1.0,0.0,1.0,0.0,0.0,29.7,30.55,28.5,31.0,0.0,0.0,97.31,24.0,0.0,0.0,106.31,12.0,0.0
Congonhal,2023,1.2,12.0,14.0,291.06,116.94,208.05916666666667,4.97,3.69,6.43,5.8,29.0,30.83,1.0,0.0,2.0,0.0,0.0,30.59,31.52,29.47,31.0,0.0,0.0,94.38,27.0,1.0,0.0,92.62,12.0,0.0
Cordislandia,2023,1.14,12.0,13.0,270.88,88.0,208.05916666666667,7.81,5.55,8.41,6.99,29.57,31.49,2.0,0.0,4.0,0.0,0.0,31.66,31.9,29.96,18.0,0.0,2.0,99.69,27.0,4.0,0.0,103.88,12.0,0.0
Cristina,2023,1.68,12.0,14.0,296.03,115.31,208.05916666666667,2.29,-0.2,2.04,1.24,26.4,28.23,0.0,0.0,0.0,1.0,0.0,28.3,28.62,28.14,31.0,0.0,0.0,93.62,27.0,0.0,2.0,106.94,12.0,0.0
Datas,2023,0.6666666666666666,12.0,26.0,220.06,224.38,208.05916666666667,9.55,7.99,9.51,7.97,27.3,28.28,0.0,1.0,1.0,0.0,0.0,28.28,30.73,30.65,31.0,0.0,0.0,86.94,29.0,0.0,0.0,190.56,9.0,0.0
Dom_Vicoso,2023,1.32,12.0,14.0,296.03,115.31,208.05916666666667,4.61,2.56,5.11,4.67,28.4,30.28,1.0,0.0,2.0,0.0,0.0,30.31,30.59,29.93,31.0,0.0,1.0,93.62,27.0,1.0,0.0,106.94,12.0,0.0
Fama,2023,1.559677419354839,12.0,13.0,211.62,114.19,208.05916666666667,7.7,5.95,8.59,6.3,30.42,31.87,3.0,3.0,6.0,0.0,2.0,32.73,32.36,30.5,18.0,0.0,2.0,91.44,27.0,7.0,0.0,88.44,10.0,0.0
Fortaleza_de_Minas,2023,1.5,12.0,14.0,283.22,113.38,208.05916666666667,3.98,1.76,4.05,3.08,27.69,29.36,0.0,0.0,0.0,0.0,0.0,29.61,30.0,28.92,31.0,0.0,0.0,96.25,27.0,0.0,1.0,89.38,12.0,0.0
Heliodora,2023,1.439872408293461,12.0,14.0,283.22,113.38,208.05916666666667,5.88,3.93,6.28,5.12,29.08,30.67,1.0,0.0,2.0,0.0,0.0,30.91,31.38,29.85,31.0,0.0,1.0,96.25,27.0,4.0,0.0,89.38,12.0,0.0
Ibitiura_de_Minas,2023,1.150344827586207,12.0,14.0,283.22,113.38,208.05916666666667,2.11,0.07,2.76,2.27,28.08,30.38,1.0,0.0,2.0,0.0,0.0,29.73,31.26,29.09,31.0,0.0,1.0,96.25,27.0,0.0,2.0,89.38,12.0,0.0
Inconfidentes,2023,1.740136054421769,12.0,14.0,289.94,103.38,208.05916666666667,4.68,3.44,5.99,6.74,30.76,32.01,3.0,4.0,2.0,0.0,2.0,31.84,32.54,30.77,31.0,0.0,2.0,96.25,24.0,4.0,0.0,118.19,12.0,0.0
Ingai,2023,1.619771863117871,12.0,13.0,211.62,114.19,208.05916666666667,7.95,5.83,9.12,6.39,30.86,31.3,2.0,1.0,2.0,0.0,1.0,32.1,31.46,30.1,18.0,0.0,5.0,91.44,27.0,5.0,0.0,88.44,10.0,0.0
Itajuba,2023,1.586206896551724,12.0,12.0,267.25,95.56,208.05916666666667,3.98,2.12,4.16,3.32,28.66,30.0,1.0,0.0,2.0,0.0,0.0,30.63,31.18,29.99,31.0,0.0,0.0,97.31,24.0,2.0,0.0,106.31,12.0,0.0
Itutinga,2023,1.5,13.0,13.0,215.69,136.44,208.05916666666667,8.55,7.04,9.49,6.4,30.13,31.26,2.0,2.0,4.0,0.0,1.0,31.78,31.85,30.68,18.0,0.0,8.0,118.0,20.0,6.0,0.0,82.56,12.0,0.0
Jesuania,2023,1.26,12.0,14.0,283.22,113.38,208.05916666666667,5.26,2.85,5.68,4.67,28.7,30.55,1.0,0.0,2.0,0.0,0.0,30.35,30.77,29.84,31.0,0.0,1.0,96.25,27.0,1.0,0.0,89.38,12.0,0.0
Lambari,2023,1.56,12.0,14.0,273.72,102.75,208.05916666666667,5.55,3.08,5.73,4.88,28.75,30.56,1.0,0.0,2.0,0.0,0.0,30.21,30.5,29.63,31.0,0.0,1.0,102.0,27.0,1.0,0.0,92.12,12.0,0.0
Luminarias,2023,1.260224719101124,12.0,13.0,242.47,104.88,208.05916666666667,7.97,5.73,9.04,6.62,30.75,31.59,3.0,1.0,2.0,0.0,1.0,31.91,31.59,30.2,18.0,0.0,3.0,78.94,27.0,5.0,0.0,87.31,10.0,0.0
Maria_da_Fe,2023,1.422222222222222,12.0,14.0,289.94,103.38,208.05916666666667,1.57,-0.42,1.5,0.93,26.98,28.25,0.0,0.0,0.0,1.0,0.0,28.88,29.09,28.53,31.0,0.0,0.0,96.25,24.0,0.0,2.0,118.19,12.0,1.0
Monsenhor_Paulo,2023,1.389931972789116,12.0,13.0,270.88,88.0,208.05916666666667,7.74,5.63,8.43,6.77,30.01,31.88,3.0,1.0,5.0,0.0,1.0,32.33,32.28,30.28,18.0,0.0,2.0,99.69,27.0,6.0,0.0,103.88,12.0,0.0
Monte_Siao,2023,1.5,12.0,12.0,267.25,95.56,208.05916666666667,6.01,4.2,5.3,7.61,32.12,32.85,6.0,14.0,4.0,0.0,6.0,32.83,33.74,32.31,31.0,0.0,10.0,97.31,24.0,11.0,0.0,106.31,12.0,0.0
Natercia,2023,1.5,12.0,14.0,291.06,116.94,208.05916666666667,4.53,2.4,4.72,3.66,28.13,29.76,0.0,0.0,1.0,0.0,0.0,30.03,30.44,29.22,31.0,0.0,0.0,94.38,27.0,1.0,0.0,92.62,12.0,0.0
Olimpio_Noronha,2023,1.2,12.0,14.0,283.22,113.38,208.05916666666667,4.45,2.01,5.04,4.07,28.29,30.13,1.0,0.0,1.0,0.0,0.0,29.99,30.48,29.47,31.0,0.0,0.0,96.25,27.0,0.0,0.0,89.38,12.0,0.0
Ouro_Fino,2023,1.68,12.0,14.0,296.03,115.31,208.05916666666667,4.68,3.44,5.99,6.74,30.76,32.01,3.0,4.0,2.0,0.0,2.0,31.84,32.54,30.77,31.0,0.0,2.0,93.62,27.0,4.0,0.0,106.94,12.0,0.0
Paraisopolis,2023,1.2,10.0,12.0,260.25,79.94,208.05916666666667,3.76,3.96,5.24,4.31,28.31,29.93,0.0,0.0,0.0,0.0,0.0,28.51,29.67,27.74,31.0,0.0,0.0,92.75,24.0,0.0,0.0,93.94,12.0,0.0
Pedralva,2023,1.67998417721519,12.0,14.0,296.03,115.31,208.05916666666667,2.9,0.83,2.93,2.18,27.79,29.07,0.0,0.0,1.0,0.0,0.0,29.74,30.08,29.22,31.0,0.0,0.0,93.62,27.0,0.0,2.0,106.94,12.0,0.0
Pirangucu,2023,1.333333333333333,10.0,12.0,260.25,79.94,208.05916666666667,4.15,2.93,4.97,3.66,28.45,30.13,1.0,0.0,1.0,0.0,0.0,29.71,30.82,29.1,31.0,0.0,0.0,92.75,24.0,0.0,0.0,93.94,12.0,0.0
Piranguinho,2023,1.460887949260042,12.0,12.0,267.25,95.56,208.05916666666667,4.57,3.12,5.26,4.16,29.1,30.54,1.0,1.0,2.0,0.0,0.0,30.69,31.54,30.01,31.0,0.0,0.0,97.31,24.0,2.0,0.0,106.31,12.0,0.0
Poco_Fundo,2023,1.380160799652325,12.0,13.0,270.88,88.0,208.05916666666667,9.51,6.49,10.61,7.48,29.39,31.8,3.0,0.0,7.0,0.0,0.0,31.77,32.08,29.94,18.0,0.0,2.0,99.69,27.0,5.0,0.0,103.88,12.0,0.0
Pocos_de_Caldas,2023,1.5,12.0,13.0,270.88,88.0,208.05916666666667,2.69,0.8,3.46,2.61,27.27,29.59,0.0,0.0,2.0,0.0,0.0,29.1,30.39,28.84,18.0,0.0,0.0,99.69,27.0,0.0,2.0,103.88,12.0,0.0
Pouso_Alegre,2023,1.566666666666667,12.0,14.0,296.03,115.31,208.05916666666667,5.07,4.36,7.0,6.65,29.35,30.84,1.0,0.0,2.0,0.0,0.0,30.66,31.36,29.1,31.0,0.0,0.0,93.62,27.0,1.0,0.0,106.94,12.0,0.0
Pouso_Alto,2023,1.8,12.0,14.0,291.06,116.94,208.05916666666667,5.87,3.64,6.05,7.14,29.69,31.92,3.0,5.0,2.0,0.0,0.0,31.45,31.94,31.09,31.0,0.0,4.0,94.38,27.0,2.0,0.0,92.62,12.0,0.0
Santa_Rita_de_Caldas,2023,1.68,12.0,14.0,283.22,113.38,208.05916666666667,2.17,0.1,2.62,2.36,28.01,30.4,1.0,0.0,2.0,0.0,0.0,29.7,31.28,28.9,31.0,0.0,1.0,96.25,27.0,0.0,2.0,89.38,12.0,0.0
Santa_Rita_do_Sapucai,2023,1.38,12.0,14.0,296.03,115.31,208.05916666666667,5.12,4.13,6.42,5.08,29.18,30.45,1.0,0.0,2.0,0.0,0.0,30.64,31.32,29.37,31.0,0.0,0.0,93.62,27.0,3.0,0.0,106.94,12.0,0.0
Sao_Bento_Abade,2023,1.5,12.0,13.0,242.47,104.88,208.05916666666667,7.6,5.38,8.74,6.9,30.6,31.88,3.0,2.0,5.0,0.0,1.0,32.04,31.85,30.29,18.0,0.0,2.0,78.94,27.0,6.0,0.0,87.31,10.0,0.0
Sao_Goncalo_do_Sapucai,2023,1.2,12.0,14.0,269.75,90.94,208.05916666666667,6.88,4.58,7.54,6.82,29.16,31.07,2.0,0.0,2.0,0.0,0.0,30.94,31.56,29.87,18.0,0.0,1.0,107.5,27.0,4.0,0.0,103.31,12.0,0.0
Sao_Joao_da_Mata,2023,1.08,12.0,14.0,273.72,102.75,208.05916666666667,6.71,4.04,7.1,6.02,28.24,30.6,1.0,0.0,1.0,0.0,0.0,29.98,30.93,29.02,31.0,0.0,0.0,102.0,27.0,0.0,0.0,92.12,12.0,0.0
Sao_Joao_del_Rei,2023,1.799568965517241,12.0,13.0,214.06,138.56,208.05916666666667,6.81,6.15,7.18,5.89,29.81,31.25,3.0,4.0,7.0,0.0,0.0,31.94,32.42,31.78,18.0,0.0,9.0,115.31,27.0,6.0,0.0,83.44,12.0,0.0
Sao_Lourenco,2023,1.5,12.0,14.0,291.06,116.94,208.05916666666667,4.57,1.97,4.96,6.66,29.73,31.81,3.0,2.0,2.0,0.0,0.0,31.45,31.69,30.99,31.0,0.0,3.0,94.38,27.0,3.0,1.0,92.62,12.0,0.0
Sao_Sebastiao_da_Bela_Vista,2023,1.5,12.0,14.0,291.06,116.94,208.05916666666667,6.01,4.32,7.0,6.52,29.25,30.83,1.0,0.0,2.0,0.0,0.0,30.81,31.41,29.67,31.0,0.0,1.0,94.38,27.0,3.0,0.0,92.62,12.0,0.0
Sao_Tome_das_Letras,2023,1.09812734082397,12.0,13.0,270.88,88.0,208.05916666666667,6.4,3.86,7.52,6.65,29.49,31.52,3.0,0.0,2.0,0.0,0.0,30.85,31.08,29.88,18.0,0.0,2.0,99.69,27.0,3.0,0.0,103.88,12.0,0.0
Senador_Jose_Bento,2023,1.2,12.0,14.0,291.06,116.94,208.05916666666667,3.91,2.19,4.79,4.44,28.8,30.8,1.0,0.0,2.0,0.0,0.0,30.3,31.31,29.21,31.0,0.0,1.0,94.38,27.0,1.0,0.0,92.62,12.0,0.0
Serrania,2023,0.9,12.0,13.0,242.47,104.88,208.05916666666667,9.28,6.42,10.24,7.49,29.55,31.94,3.0,3.0,7.0,0.0,0.0,31.87,32.42,30.1,18.0,0.0,3.0,78.94,27.0,5.0,0.0,87.31,10.0,0.0
Silvianopolis,2023,1.13974358974359,12.0,14.0,283.22,113.38,208.05916666666667,6.92,5.02,7.73,7.14,29.3,31.19,2.0,0.0,3.0,0.0,0.0,30.92,31.74,29.73,31.0,0.0,2.0,96.25,27.0,3.0,0.0,89.38,12.0,0.0
Soledade_de_Minas,2023,1.5,12.0,14.0,283.22,113.38,208.05916666666667,5.15,2.68,5.66,7.13,29.98,32.11,3.0,3.0,2.0,0.0,0.0,31.73,31.95,31.18,31.0,0.0,5.0,96.25,27.0,5.0,0.0,89.38,12.0,0.0
Tocos_do_Moji,2023,1.5,12.0,14.0,289.94,103.38,208.05916666666667,4.52,4.01,6.02,6.64,29.14,30.56,1.0,0.0,2.0,0.0,0.0,30.06,30.9,28.8,31.0,0.0,0.0,96.25,24.0,1.0,0.0,118.19,12.0,0.0
Tres_Coracoes,2023,1.44,12.0,13.0,270.88,88.0,208.05916666666667,7.79,5.53,8.34,6.52,30.27,32.11,3.0,3.0,5.0,0.0,1.0,32.46,32.25,30.46,18.0,0.0,2.0,99.69,27.0,6.0,0.0,103.88,12.0,0.0
Turvolandia,2023,1.259748427672956,12.0,14.0,269.75,90.94,208.05916666666667,8.13,5.78,8.99,7.68,29.43,31.54,2.0,0.0,5.0,0.0,0.0,31.37,31.98,29.84,18.0,0.0,2.0,107.5,27.0,4.0,0.0,103.31,12.0,0.0
Virginia,2023,1.5,12.0,14.0,289.94,103.38,208.05916666666667,4.88,3.22,4.65,4.99,27.72,29.96,0.0,0.0,2.0,0.0,0.0,29.83,30.25,29.72,31.0,0.0,0.0,96.25,24.0,0.0,0.0,118.19,12.0,0.0
Aiuruoca,2024,1.8,15.0,16.0,66.12,14.38,191.20333333333332,8.42,6.6,5.04,8.15,37.66,33.89,19.0,11.0,13.0,0.0,14.0,32.92,34.56,33.88,18.0,0.0,5.0,115.75,18.0,8.0,0.0,71.81,12.0,0.0
Albertina,2024,1.56,15.0,16.0,72.38,16.94,191.20333333333332,4.42,3.19,3.74,7.46,36.3,33.38,19.0,19.0,15.0,0.0,14.0,32.3,36.54,33.35,15.0,0.0,13.0,127.12,18.0,10.0,0.0,89.75,12.0,0.0
Baependi,2024,1.439779005524862,15.0,16.0,66.12,14.38,191.20333333333332,8.78,7.22,5.68,8.88,37.71,33.9,19.0,12.0,14.0,0.0,15.0,32.32,35.68,33.47,18.0,0.0,8.0,115.75,18.0,12.0,0.0,71.81,12.0,0.0
Bandeira_do_Sul,2024,1.5,15.0,11.0,72.06,11.69,191.20333333333332,3.94,2.85,4.7,7.13,35.34,32.48,16.0,10.0,12.0,0.0,11.0,31.63,35.7,31.98,18.0,0.0,5.0,125.5,18.0,9.0,0.0,79.75,12.0,0.0
Borda_da_Mata,2024,1.5,15.0,16.0,80.88,17.56,191.20333333333332,4.82,4.56,5.72,8.82,36.06,33.03,17.0,14.0,12.0,0.0,12.0,32.03,35.92,32.59,15.0,0.0,8.0,128.12,18.0,10.0,0.0,84.81,12.0,0.0
Brazopolis,2024,1.501216545012166,15.0,16.0,82.69,23.0,191.20333333333332,4.2,3.41,4.01,6.05,34.83,31.25,3.0,4.0,5.0,0.0,11.0,30.23,32.68,30.67,15.0,0.0,0.0,131.25,18.0,1.0,0.0,82.31,12.0,0.0
Bueno_Brandao,2024,1.8,15.0,16.0,82.69,23.0,191.20333333333332,5.33,3.7,3.78,8.44,35.0,32.36,14.0,8.0,12.0,0.0,11.0,30.74,35.15,32.21,15.0,0.0,4.0,131.25,18.0,5.0,0.0,82.31,12.0,0.0
Cachoeira_de_Minas,2024,1.73984375,15.0,16.0,82.19,18.12,191.20333333333332,4.04,3.78,5.12,7.26,35.52,31.94,9.0,4.0,9.0,0.0,12.0,30.6,33.96,30.82,15.0,0.0,0.0,126.0,18.0,3.0,0.0,85.25,12.0,0.0
Caldas,2024,1.68,15.0,16.0,66.12,14.38,191.20333333333332,1.84,1.21,1.29,3.99,34.46,32.24,10.0,7.0,12.0,0.0,11.0,31.29,34.85,31.06,18.0,0.0,3.0,115.75,18.0,5.0,2.0,71.81,12.0,3.0
